Quiz_ID,Total_Marks,Avg_Response_Time,Total_Time_Spent,Topic_1_Marks,Topic_2_Marks,Topic_3_Marks,Topic_4_Marks,Topic_5_Marks,Topic_6_Marks,Topic_7_Marks,Topic_8_Marks,Topic_9_Marks,Topic_10_Marks,Topic_1_Strength,Topic_2_Strength,Topic_3_Strength,Topic_4_Strength,Topic_5_Strength,Topic_6_Strength,Topic_7_Strength,Topic_8_Strength,Topic_9_Strength,Topic_10_Strength
1,22,9,450,0,5,4,1,4,0,5,1,1,1,0,1,1,0,1,0,1,0,0,0
1,30,28,1400,3,5,4,3,3,0,0,5,3,4,1,1,1,1,1,0,0,1,1,1
2,25,12,600,3,0,2,3,2,4,0,4,2,5,1,0,0,1,0,1,0,1,0,1
1,33,29,1450,3,1,1,5,3,4,3,4,5,4,1,0,0,1,1,1,1,1,1,1
2,25,17,850,3,4,2,3,2,4,4,0,0,3,1,1,0,1,0,1,1,0,0,1
1,25,18,900,4,4,0,2,3,5,4,0,0,3,1,1,0,0,1,1,1,0,0,1
1,22,18,900,1,4,0,3,1,4,3,5,1,0,0,1,0,1,0,1,1,1,0,0
2,31,5,250,3,5,3,1,1,3,4,5,5,1,1,1,1,0,0,1,1,1,1,0
1,24,5,250,1,2,3,0,4,2,5,2,5,0,0,0,1,0,1,0,1,0,1,0
3,22,13,650,3,5,1,0,3,5,1,0,2,2,1,1,0,0,1,1,0,0,0,0
2,23,11,550,2,2,3,4,2,3,0,4,1,2,0,0,1,1,0,1,0,1,0,0
2,26,13,650,5,5,5,0,2,1,0,1,4,3,1,1,1,0,0,0,0,0,1,1
2,20,6,300,2,3,0,2,1,0,5,2,0,5,0,1,0,0,0,0,1,0,0,1
3,22,12,600,5,5,1,0,4,0,0,4,3,0,1,1,0,0,1,0,0,1,1,0
2,15,5,250,2,3,0,2,2,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0
1,24,8,400,3,2,4,2,3,0,1,5,1,3,1,0,1,0,1,0,0,1,0,1
1,31,28,1400,1,4,4,4,4,4,2,5,3,0,0,1,1,1,1,1,0,1,1,0
1,26,16,800,5,2,1,0,5,4,3,2,3,1,1,0,0,0,1,1,1,0,1,0
2,24,8,400,4,0,2,4,3,5,2,2,0,2,1,0,0,1,1,1,0,0,0,0
1,33,23,1150,0,4,5,3,3,4,4,2,3,5,0,1,1,1,1,1,1,0,1,1
2,28,11,550,5,5,5,1,1,1,4,2,2,2,1,1,1,0,0,0,1,0,0,0
1,22,25,1250,5,5,3,0,3,2,1,2,0,1,1,1,1,0,1,0,0,0,0,0
3,22,5,250,4,5,1,3,0,1,2,2,1,3,1,1,0,1,0,0,0,0,0,1
3,35,15,750,3,5,5,5,4,2,2,3,4,2,1,1,1,1,1,0,0,1,1,0
3,20,8,400,2,5,3,3,0,0,0,5,1,1,0,1,1,1,0,0,0,1,0,0
3,23,8,400,2,2,0,4,3,5,1,1,2,3,0,0,0,1,1,1,0,0,0,1
2,25,16,800,1,3,2,4,3,0,0,4,4,4,0,1,0,1,1,0,0,1,1,1
1,18,21,1050,3,2,3,1,1,0,1,0,4,3,1,0,1,0,0,0,0,0,1,1
3,25,15,750,4,1,4,1,1,2,1,4,5,2,1,0,1,0,0,0,0,1,1,0
2,24,9,450,3,2,4,1,5,0,2,3,1,3,1,0,1,0,1,0,0,1,0,1
3,23,6,300,3,4,0,1,1,1,5,3,0,5,1,1,0,0,0,0,1,1,0,1
3,23,28,1400,2,5,1,4,5,2,0,2,0,2,0,1,0,1,1,0,0,0,0,0
2,29,13,650,4,2,3,2,1,4,3,3,4,3,1,0,1,0,0,1,1,1,1,1
2,23,20,1000,0,3,0,4,5,2,0,4,1,4,0,1,0,1,1,0,0,1,0,1
1,29,22,1100,5,5,4,2,2,1,3,3,1,3,1,1,1,0,0,0,1,1,0,1
1,28,16,800,2,0,4,4,1,5,4,4,0,4,0,0,1,1,0,1,1,1,0,1
3,28,16,800,4,1,4,5,3,1,1,2,5,2,1,0,1,1,1,0,0,0,1,0
3,24,8,400,1,4,2,4,5,1,0,2,2,3,0,1,0,1,1,0,0,0,0,1
1,19,22,1100,5,3,2,1,3,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0
1,37,25,1250,5,1,4,2,5,5,5,5,0,5,1,0,1,0,1,1,1,1,0,1
2,26,27,1350,2,2,5,3,4,4,0,0,2,4,0,0,1,1,1,1,0,0,0,1
1,24,25,1250,1,1,1,5,5,5,4,2,0,0,0,0,0,1,1,1,1,0,0,0
1,25,20,1000,2,5,2,3,0,4,0,1,4,4,0,1,0,1,0,1,0,0,1,1
3,36,9,450,3,5,3,5,5,3,4,1,4,3,1,1,1,1,1,1,1,0,1,1
1,30,6,300,4,0,2,3,5,5,1,2,4,4,1,0,0,1,1,1,0,0,1,1
3,28,17,850,1,1,3,1,2,5,2,5,5,3,0,0,1,0,0,1,0,1,1,1
1,30,15,750,5,1,2,3,2,1,5,5,4,2,1,0,0,1,0,0,1,1,1,0
2,37,7,350,2,5,4,4,4,5,3,3,5,2,0,1,1,1,1,1,1,1,1,0
1,27,10,500,5,2,3,1,4,0,1,2,4,5,1,0,1,0,1,0,0,0,1,1
1,20,18,900,1,2,1,3,1,2,5,3,1,1,0,0,0,1,0,0,1,1,0,0
1,26,10,500,5,4,2,1,4,0,5,4,1,0,1,1,0,0,1,0,1,1,0,0
3,22,17,850,2,2,2,4,2,1,2,0,2,5,0,0,0,1,0,0,0,0,0,1
2,16,5,250,2,1,4,1,0,0,1,0,5,2,0,0,1,0,0,0,0,0,1,0
1,25,21,1050,0,0,3,3,5,5,1,4,3,1,0,0,1,1,1,1,0,1,1,0
3,22,29,1450,5,2,5,1,0,1,0,4,4,0,1,0,1,0,0,0,0,1,1,0
2,33,15,750,0,5,4,5,2,5,4,4,3,1,0,1,1,1,0,1,1,1,1,0
3,20,6,300,0,5,3,0,1,2,4,0,3,2,0,1,1,0,0,0,1,0,1,0
3,27,6,300,5,4,2,3,0,2,0,2,4,5,1,1,0,1,0,0,0,0,1,1
2,21,20,1000,1,4,2,4,5,4,0,1,0,0,0,1,0,1,1,1,0,0,0,0
1,28,16,800,3,1,2,2,5,5,1,5,2,2,1,0,0,0,1,1,0,1,0,0
3,27,13,650,2,2,2,1,0,3,4,5,5,3,0,0,0,0,0,1,1,1,1,1
3,24,9,450,4,2,0,5,1,0,1,3,3,5,1,0,0,1,0,0,0,1,1,1
1,13,26,1300,0,4,2,1,0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0
1,17,18,900,1,2,2,3,3,0,2,3,0,1,0,0,0,1,1,0,0,1,0,0
2,29,7,350,5,1,5,5,2,4,0,0,4,3,1,0,1,1,0,1,0,0,1,1
2,22,11,550,1,0,5,3,0,4,4,2,2,1,0,0,1,1,0,1,1,0,0,0
2,20,22,1100,1,5,3,0,0,2,2,1,4,2,0,1,1,0,0,0,0,0,1,0
1,27,25,1250,5,1,2,4,1,2,4,4,2,2,1,0,0,1,0,0,1,1,0,0
3,33,19,950,4,2,2,5,0,5,4,4,4,3,1,0,0,1,0,1,1,1,1,1
3,29,8,400,5,1,3,5,1,2,3,4,2,3,1,0,1,1,0,0,1,1,0,1
2,27,28,1400,4,5,2,1,2,5,2,5,1,0,1,1,0,0,0,1,0,1,0,0
1,18,17,850,5,3,2,1,3,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0
3,32,22,1100,0,5,4,2,4,5,1,2,5,4,0,1,1,0,1,1,0,0,1,1
2,24,20,1000,4,5,0,5,2,3,1,2,0,2,1,1,0,1,0,1,0,0,0,0
3,23,5,250,0,3,3,1,0,3,5,4,0,4,0,1,1,0,0,1,1,1,0,1
3,27,6,300,4,2,4,1,3,2,4,1,2,4,1,0,1,0,1,0,1,0,0,1
1,26,6,300,4,2,5,0,4,4,0,4,0,3,1,0,1,0,1,1,0,1,0,1
1,21,20,1000,5,0,1,2,4,3,1,3,1,1,1,0,0,0,1,1,0,1,0,0
3,29,12,600,4,5,1,1,5,4,1,3,1,4,1,1,0,0,1,1,0,1,0,1
2,24,5,250,0,1,5,1,5,2,5,1,3,1,0,0,1,0,1,0,1,0,1,0
1,20,19,950,5,0,0,4,0,0,5,3,0,3,1,0,0,1,0,0,1,1,0,1
3,33,21,1050,2,2,1,5,5,5,4,0,4,5,0,0,0,1,1,1,1,0,1,1
1,22,21,1050,0,2,0,1,4,1,5,0,4,5,0,0,0,0,1,0,1,0,1,1
1,25,7,350,2,4,1,0,4,3,2,0,4,5,0,1,0,0,1,1,0,0,1,1
1,24,25,1250,1,0,1,1,2,5,1,3,5,5,0,0,0,0,0,1,0,1,1,1
3,33,28,1400,5,2,4,5,5,5,0,2,1,4,1,0,1,1,1,1,0,0,0,1
2,24,28,1400,1,3,1,1,5,2,4,0,3,4,0,1,0,0,1,0,1,0,1,1
2,34,16,800,5,4,5,3,2,2,2,4,5,2,1,1,1,1,0,0,0,1,1,0
2,28,9,450,5,1,0,1,4,5,3,2,3,4,1,0,0,0,1,1,1,0,1,1
1,14,17,850,0,4,2,2,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0
3,29,25,1250,2,5,2,5,0,1,5,3,3,3,0,1,0,1,0,0,1,1,1,1
1,28,11,550,5,5,2,5,1,0,2,4,4,0,1,1,0,1,0,0,0,1,1,0
2,24,5,250,2,1,0,3,1,3,4,1,4,5,0,0,0,1,0,1,1,0,1,1
2,30,21,1050,5,3,0,2,4,5,3,3,1,4,1,1,0,0,1,1,1,1,0,1
3,25,17,850,2,1,2,2,0,0,5,5,4,4,0,0,0,0,0,0,1,1,1,1
1,24,15,750,1,0,5,5,1,2,5,3,2,0,0,0,1,1,0,0,1,1,0,0
2,19,21,1050,0,1,1,0,2,5,0,4,4,2,0,0,0,0,0,1,0,1,1,0
3,24,28,1400,5,1,2,1,2,5,1,5,0,2,1,0,0,0,0,1,0,1,0,0
1,20,28,1400,3,4,3,2,0,3,1,3,1,0,1,1,1,0,0,1,0,1,0,0
1,11,17,850,2,3,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0
2,24,8,400,2,1,3,1,3,4,1,3,3,3,0,0,1,0,1,1,0,1,1,1
2,26,9,450,3,0,3,0,5,4,4,2,3,2,1,0,1,0,1,1,1,0,1,0
1,19,27,1350,0,4,0,0,3,4,0,0,3,5,0,1,0,0,1,1,0,0,1,1
1,20,18,900,2,3,2,2,0,5,0,5,0,1,0,1,0,0,0,1,0,1,0,0
2,33,20,1000,0,3,5,2,5,0,5,4,4,5,0,1,1,0,1,0,1,1,1,1
1,25,10,500,2,2,4,5,0,4,1,2,1,4,0,0,1,1,0,1,0,0,0,1
2,37,6,300,4,5,3,3,3,2,5,4,4,4,1,1,1,1,1,0,1,1,1,1
1,16,17,850,2,0,2,1,1,5,0,2,3,0,0,0,0,0,0,1,0,0,1,0
2,31,27,1350,4,5,4,5,1,0,3,3,1,5,1,1,1,1,0,0,1,1,0,1
3,28,22,1100,5,4,3,1,4,2,0,5,3,1,1,1,1,0,1,0,0,1,1,0
2,23,8,400,0,4,2,0,5,1,1,3,5,2,0,1,0,0,1,0,0,1,1,0
2,13,20,1000,2,0,3,0,0,0,1,5,0,2,0,0,1,0,0,0,0,1,0,0
3,25,8,400,1,3,2,5,1,4,1,5,1,2,0,1,0,1,0,1,0,1,0,0
1,30,20,1000,1,1,5,2,3,4,1,5,3,5,0,0,1,0,1,1,0,1,1,1
3,26,25,1250,3,0,1,3,5,5,4,2,3,0,1,0,0,1,1,1,1,0,1,0
2,22,21,1050,1,4,1,3,3,1,1,3,5,0,0,1,0,1,1,0,0,1,1,0
1,31,7,350,4,5,0,0,2,5,3,5,3,4,1,1,0,0,0,1,1,1,1,1
3,14,28,1400,1,0,4,0,1,3,0,0,0,5,0,0,1,0,0,1,0,0,0,1
1,29,10,500,1,3,3,3,4,1,2,4,4,4,0,1,1,1,1,0,0,1,1,1
1,30,23,1150,1,2,3,3,4,4,2,5,4,2,0,0,1,1,1,1,0,1,1,0
3,32,6,300,2,2,2,2,5,4,4,3,4,4,0,0,0,0,1,1,1,1,1,1
1,25,26,1300,3,1,4,3,0,3,2,5,0,4,1,0,1,1,0,1,0,1,0,1
3,21,18,900,0,1,3,1,2,1,1,5,5,2,0,0,1,0,0,0,0,1,1,0
2,27,7,350,3,3,4,3,5,2,2,1,4,0,1,1,1,1,1,0,0,0,1,0
1,34,11,550,4,5,4,4,3,1,3,2,4,4,1,1,1,1,1,0,1,0,1,1
2,22,27,1350,2,1,1,3,3,2,5,5,0,0,0,0,0,1,1,0,1,1,0,0
2,19,15,750,5,2,3,0,0,4,1,2,1,1,1,0,1,0,0,1,0,0,0,0
1,26,19,950,2,3,3,0,4,4,2,5,3,0,0,1,1,0,1,1,0,1,1,0
3,23,22,1100,1,3,0,4,4,1,1,3,3,3,0,1,0,1,1,0,0,1,1,1
1,25,8,400,1,3,4,1,3,4,4,2,0,3,0,1,1,0,1,1,1,0,0,1
2,24,7,350,4,0,2,3,0,5,3,1,4,2,1,0,0,1,0,1,1,0,1,0
2,34,20,1000,5,5,1,3,5,5,0,2,5,3,1,1,0,1,1,1,0,0,1,1
3,26,12,600,2,5,0,4,1,5,5,1,2,1,0,1,0,1,0,1,1,0,0,0
1,24,12,600,5,1,1,2,5,3,1,2,4,0,1,0,0,0,1,1,0,0,1,0
2,18,8,400,0,5,2,2,2,0,3,2,2,0,0,1,0,0,0,0,1,0,0,0
2,27,20,1000,3,4,0,1,4,2,4,1,3,5,1,1,0,0,1,0,1,0,1,1
2,34,8,400,2,2,1,3,5,4,4,4,5,4,0,0,0,1,1,1,1,1,1,1
3,29,10,500,5,1,2,3,4,2,3,5,0,4,1,0,0,1,1,0,1,1,0,1
2,29,26,1300,0,5,5,3,4,1,2,0,5,4,0,1,1,1,1,0,0,0,1,1
2,18,10,500,0,2,0,0,1,3,3,5,4,0,0,0,0,0,0,1,1,1,1,0
1,17,22,1100,3,1,2,5,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0
1,26,16,800,0,4,0,2,5,4,2,0,4,5,0,1,0,0,1,1,0,0,1,1
2,32,12,600,4,2,3,5,2,0,3,5,4,4,1,0,1,1,0,0,1,1,1,1
2,39,18,900,0,4,3,4,4,5,4,5,5,5,0,1,1,1,1,1,1,1,1,1
1,25,11,550,5,2,1,5,3,3,0,2,4,0,1,0,0,1,1,1,0,0,1,0
3,20,6,300,4,0,4,0,4,1,0,4,2,1,1,0,1,0,1,0,0,1,0,0
3,19,12,600,0,0,5,0,2,4,3,1,0,4,0,0,1,0,0,1,1,0,0,1
3,28,15,750,1,2,4,2,5,3,1,4,3,3,0,0,1,0,1,1,0,1,1,1
3,22,21,1050,0,2,2,3,2,4,3,1,1,4,0,0,0,1,0,1,1,0,0,1
3,23,14,700,4,4,0,1,3,1,0,5,2,3,1,1,0,0,1,0,0,1,0,1
3,28,11,550,0,5,3,5,1,1,5,3,3,2,0,1,1,1,0,0,1,1,1,0
3,21,10,500,0,3,4,4,3,0,3,1,0,3,0,1,1,1,1,0,1,0,0,1
3,23,13,650,0,2,3,2,2,3,5,0,1,5,0,0,1,0,0,1,1,0,0,1
1,24,23,1150,4,1,5,1,3,0,5,3,1,1,1,0,1,0,1,0,1,1,0,0
3,16,29,1450,0,1,2,2,4,0,5,2,0,0,0,0,0,0,1,0,1,0,0,0
3,29,9,450,3,1,5,2,2,0,4,5,2,5,1,0,1,0,0,0,1,1,0,1
3,33,9,450,5,0,5,2,5,5,0,1,5,5,1,0,1,0,1,1,0,0,1,1
2,26,26,1300,3,5,2,2,1,2,0,5,5,1,1,1,0,0,0,0,0,1,1,0
1,19,7,350,4,4,0,3,1,1,0,0,4,2,1,1,0,1,0,0,0,0,1,0
1,29,8,400,1,5,5,0,3,0,4,2,4,5,0,1,1,0,1,0,1,0,1,1
1,22,16,800,3,0,4,5,3,2,0,0,4,1,1,0,1,1,1,0,0,0,1,0
3,26,10,500,5,5,2,2,3,2,1,2,3,1,1,1,0,0,1,0,0,0,1,0
3,24,25,1250,2,5,2,1,5,2,0,5,0,2,0,1,0,0,1,0,0,1,0,0
2,25,14,700,5,1,3,5,4,0,3,1,2,1,1,0,1,1,1,0,1,0,0,0
1,22,12,600,3,2,1,1,1,2,1,4,5,2,1,0,0,0,0,0,0,1,1,0
3,15,27,1350,2,1,5,1,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0
1,32,21,1050,4,5,4,0,2,3,0,5,5,4,1,1,1,0,0,1,0,1,1,1
2,16,10,500,5,2,0,0,1,1,2,4,1,0,1,0,0,0,0,0,0,1,0,0
2,27,9,450,1,4,5,1,5,4,2,2,3,0,0,1,1,0,1,1,0,0,1,0
2,21,14,700,2,3,0,3,3,0,4,4,2,0,0,1,0,1,1,0,1,1,0,0
1,14,29,1450,2,2,3,0,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0
3,22,16,800,5,0,5,0,3,0,5,0,4,0,1,0,1,0,1,0,1,0,1,0
3,28,18,900,3,1,0,3,5,5,3,1,5,2,1,0,0,1,1,1,1,0,1,0
2,24,7,350,2,1,5,2,1,3,2,2,4,2,0,0,1,0,0,1,0,0,1,0
3,32,24,1200,4,5,2,0,4,1,4,3,4,5,1,1,0,0,1,0,1,1,1,1
2,30,8,400,5,5,5,5,3,1,1,0,0,5,1,1,1,1,1,0,0,0,0,1
1,25,8,400,4,5,4,1,2,2,0,4,1,2,1,1,1,0,0,0,0,1,0,0
2,32,29,1450,5,5,5,1,4,0,5,0,2,5,1,1,1,0,1,0,1,0,0,1
1,13,12,600,4,1,0,3,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0
2,22,29,1450,3,2,4,1,0,4,0,1,2,5,1,0,1,0,0,1,0,0,0,1
3,25,8,400,5,4,0,4,3,2,2,2,3,0,1,1,0,1,1,0,0,0,1,0
3,26,23,1150,1,2,1,1,4,2,4,5,3,3,0,0,0,0,1,0,1,1,1,1
2,31,19,950,3,0,1,3,4,4,4,5,2,5,1,0,0,1,1,1,1,1,0,1
3,27,17,850,4,1,4,3,2,2,5,1,1,4,1,0,1,1,0,0,1,0,0,1
3,28,9,450,5,2,1,3,3,2,5,2,2,3,1,0,0,1,1,0,1,0,0,1
3,22,19,950,3,1,1,5,0,3,3,3,2,1,1,0,0,1,0,1,1,1,0,0
1,29,22,1100,4,0,2,4,4,5,5,1,4,0,1,0,0,1,1,1,1,0,1,0
3,17,9,450,0,3,0,0,2,1,3,3,2,3,0,1,0,0,0,0,1,1,0,1
1,20,22,1100,0,3,1,2,3,4,1,2,4,0,0,1,0,0,1,1,0,0,1,0
2,28,14,700,2,3,4,1,3,3,5,0,5,2,0,1,1,0,1,1,1,0,1,0
3,25,22,1100,1,1,2,5,0,5,3,3,4,1,0,0,0,1,0,1,1,1,1,0
3,16,11,550,0,2,1,0,2,3,0,3,2,3,0,0,0,0,0,1,0,1,0,1
3,31,14,700,4,1,5,3,0,3,4,2,5,4,1,0,1,1,0,1,1,0,1,1
2,25,8,400,3,4,4,0,4,2,4,2,0,2,1,1,1,0,1,0,1,0,0,0
1,26,26,1300,5,2,0,0,5,5,2,1,1,5,1,0,0,0,1,1,0,0,0,1
1,25,13,650,3,0,5,4,1,5,2,1,2,2,1,0,1,1,0,1,0,0,0,0
3,31,17,850,2,5,1,3,1,4,5,2,3,5,0,1,0,1,0,1,1,0,1,1
2,32,20,1000,3,3,4,5,0,2,5,3,2,5,1,1,1,1,0,0,1,1,0,1
2,22,17,850,0,2,5,5,0,2,1,4,2,1,0,0,1,1,0,0,0,1,0,0
2,31,7,350,3,2,4,3,5,3,2,1,3,5,1,0,1,1,1,1,0,0,1,1
2,20,19,950,0,3,3,1,5,0,0,2,4,2,0,1,1,0,1,0,0,0,1,0
2,32,21,1050,0,0,5,5,5,4,3,4,4,2,0,0,1,1,1,1,1,1,1,0
1,32,7,350,1,1,4,5,5,4,3,4,0,5,0,0,1,1,1,1,1,1,0,1
1,23,7,350,2,1,5,1,1,3,1,4,2,3,0,0,1,0,0,1,0,1,0,1
1,31,23,1150,4,5,3,1,4,3,3,4,2,2,1,1,1,0,1,1,1,1,0,0
3,19,8,400,0,2,0,5,5,1,4,0,1,1,0,0,0,1,1,0,1,0,0,0
2,35,7,350,5,3,0,5,5,3,3,1,5,5,1,1,0,1,1,1,1,0,1,1
3,25,25,1250,2,4,2,5,0,2,2,4,4,0,0,1,0,1,0,0,0,1,1,0
2,29,20,1000,4,0,5,1,5,3,4,4,2,1,1,0,1,0,1,1,1,1,0,0
1,28,28,1400,5,1,3,5,4,4,2,2,1,1,1,0,1,1,1,1,0,0,0,0
3,18,23,1150,3,0,4,0,4,0,2,5,0,0,1,0,1,0,1,0,0,1,0,0
1,13,10,500,2,0,2,0,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,1
2,36,21,1050,5,5,5,1,4,2,1,5,4,4,1,1,1,0,1,0,0,1,1,1
2,23,8,400,2,0,2,1,5,0,4,0,4,5,0,0,0,0,1,0,1,0,1,1
2,29,21,1050,2,3,5,1,3,3,3,4,0,5,0,1,1,0,1,1,1,1,0,1
1,29,6,300,3,5,0,2,5,0,5,0,5,4,1,1,0,0,1,0,1,0,1,1
2,28,23,1150,3,3,4,1,1,3,5,5,2,1,1,1,1,0,0,1,1,1,0,0
1,24,25,1250,2,5,3,2,1,5,0,2,1,3,0,1,1,0,0,1,0,0,0,1
3,23,13,650,5,3,0,1,0,1,3,5,2,3,1,1,0,0,0,0,1,1,0,1
2,25,29,1450,1,5,2,3,0,4,4,1,2,3,0,1,0,1,0,1,1,0,0,1
2,25,7,350,0,5,1,4,2,5,0,3,2,3,0,1,0,1,0,1,0,1,0,1
2,28,17,850,3,2,2,5,5,2,2,3,3,1,1,0,0,1,1,0,0,1,1,0
3,25,28,1400,1,3,1,5,2,1,2,5,0,5,0,1,0,1,0,0,0,1,0,1
2,17,22,1100,3,2,5,0,3,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0
1,21,29,1450,2,5,0,3,0,2,2,2,0,5,0,1,0,1,0,0,0,0,0,1
1,30,24,1200,1,1,5,4,1,3,3,3,5,4,0,0,1,1,0,1,1,1,1,1
2,33,19,950,5,5,3,5,3,1,1,4,2,4,1,1,1,1,1,0,0,1,0,1
2,31,6,300,5,1,4,5,0,4,5,1,1,5,1,0,1,1,0,1,1,0,0,1
3,21,25,1250,4,1,1,2,3,4,3,2,1,0,1,0,0,0,1,1,1,0,0,0
3,14,16,800,0,1,4,0,5,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0
3,22,11,550,0,1,5,2,4,1,1,2,2,4,0,0,1,0,1,0,0,0,0,1
2,18,15,750,3,3,0,2,4,1,3,1,0,1,1,1,0,0,1,0,1,0,0,0
3,22,26,1300,0,4,0,0,3,0,5,5,0,5,0,1,0,0,1,0,1,1,0,1
3,29,29,1450,4,3,5,4,0,5,2,2,3,1,1,1,1,1,0,1,0,0,1,0
1,38,19,950,5,4,5,0,4,5,3,5,2,5,1,1,1,0,1,1,1,1,0,1
3,22,11,550,1,3,0,1,4,5,2,0,3,3,0,1,0,0,1,1,0,0,1,1
1,24,26,1300,1,1,3,2,3,4,4,4,2,0,0,0,1,0,1,1,1,1,0,0
1,22,12,600,5,0,1,1,4,4,0,2,4,1,1,0,0,0,1,1,0,0,1,0
3,27,27,1350,2,5,4,0,5,0,2,0,4,5,0,1,1,0,1,0,0,0,1,1
1,31,27,1350,5,4,2,0,1,2,5,5,3,4,1,1,0,0,0,0,1,1,1,1
2,35,28,1400,1,0,5,5,4,4,3,5,4,4,0,0,1,1,1,1,1,1,1,1
2,32,16,800,3,1,5,4,5,2,5,4,3,0,1,0,1,1,1,0,1,1,1,0
3,25,10,500,4,4,0,2,3,2,2,3,4,1,1,1,0,0,1,0,0,1,1,0
2,28,18,900,5,0,4,3,4,2,2,2,3,3,1,0,1,1,1,0,0,0,1,1
1,30,9,450,2,3,4,0,4,4,5,4,4,0,0,1,1,0,1,1,1,1,1,0
2,26,8,400,3,1,3,5,2,3,3,5,0,1,1,0,1,1,0,1,1,1,0,0
3,23,28,1400,5,3,1,3,3,2,3,3,0,0,1,1,0,1,1,0,1,1,0,0
3,28,29,1450,3,3,3,2,3,5,1,5,0,3,1,1,1,0,1,1,0,1,0,1
1,29,29,1450,5,1,3,1,5,3,5,2,2,2,1,0,1,0,1,1,1,0,0,0
3,25,8,400,3,4,4,2,2,0,5,2,1,2,1,1,1,0,0,0,1,0,0,0
2,25,13,650,0,5,1,4,2,5,2,1,3,2,0,1,0,1,0,1,0,0,1,0
3,27,19,950,3,2,1,3,5,3,4,2,1,3,1,0,0,1,1,1,1,0,0,1
1,17,22,1100,0,2,1,5,1,3,0,2,0,3,0,0,0,1,0,1,0,0,0,1
3,26,11,550,1,5,0,3,4,1,5,4,3,0,0,1,0,1,1,0,1,1,1,0
2,15,24,1200,0,1,1,1,0,2,2,0,3,5,0,0,0,0,0,0,0,0,1,1
1,28,20,1000,3,2,4,5,0,4,3,1,2,4,1,0,1,1,0,1,1,0,0,1
2,20,15,750,4,5,0,1,2,1,1,2,1,3,1,1,0,0,0,0,0,0,0,1
1,28,8,400,4,0,2,0,3,5,2,4,5,3,1,0,0,0,1,1,0,1,1,1
3,31,12,600,1,5,5,2,3,3,4,5,1,2,0,1,1,0,1,1,1,1,0,0
1,33,7,350,3,4,3,4,5,0,3,5,4,2,1,1,1,1,1,0,1,1,1,0
1,27,25,1250,0,5,1,0,1,4,4,4,3,5,0,1,0,0,0,1,1,1,1,1
3,17,9,450,4,3,2,2,0,0,4,0,0,2,1,1,0,0,0,0,1,0,0,0
2,34,7,350,5,3,1,1,5,3,5,3,4,4,1,1,0,0,1,1,1,1,1,1
3,24,24,1200,2,1,3,4,5,0,0,2,5,2,0,0,1,1,1,0,0,0,1,0
1,24,13,650,3,3,4,1,3,1,0,3,4,2,1,1,1,0,1,0,0,1,1,0
3,28,7,350,5,0,4,5,1,0,5,0,3,5,1,0,1,1,0,0,1,0,1,1
1,30,29,1450,5,5,3,1,1,1,2,4,4,4,1,1,1,0,0,0,0,1,1,1
3,20,14,700,3,0,2,3,2,2,0,3,3,2,1,0,0,1,0,0,0,1,1,0
3,14,21,1050,2,1,0,2,0,4,2,0,3,0,0,0,0,0,0,1,0,0,1,0
2,22,25,1250,4,3,5,0,1,0,2,3,4,0,1,1,1,0,0,0,0,1,1,0
1,25,25,1250,2,2,5,3,1,1,5,5,0,1,0,0,1,1,0,0,1,1,0,0
2,32,15,750,1,5,5,5,1,3,3,4,5,0,0,1,1,1,0,1,1,1,1,0
1,22,13,650,0,2,0,2,0,5,3,2,4,4,0,0,0,0,0,1,1,0,1,1
3,24,15,750,0,4,1,5,2,3,1,5,1,2,0,1,0,1,0,1,0,1,0,0
1,25,28,1400,5,1,3,2,4,1,0,5,3,1,1,0,1,0,1,0,0,1,1,0
2,29,11,550,4,4,3,2,3,4,5,1,0,3,1,1,1,0,1,1,1,0,0,1
2,31,5,250,2,2,0,4,5,2,1,5,5,5,0,0,0,1,1,0,0,1,1,1
2,35,18,900,5,2,2,3,5,2,5,4,2,5,1,0,0,1,1,0,1,1,0,1
1,26,15,750,3,2,5,0,0,4,4,3,2,3,1,0,1,0,0,1,1,1,0,1
2,28,18,900,5,4,3,3,0,5,2,2,4,0,1,1,1,1,0,1,0,0,1,0
2,24,27,1350,3,1,4,5,5,0,2,1,2,1,1,0,1,1,1,0,0,0,0,0
2,26,22,1100,3,5,4,1,0,1,3,5,1,3,1,1,1,0,0,0,1,1,0,1
3,31,13,650,1,5,3,5,4,2,4,0,4,3,0,1,1,1,1,0,1,0,1,1
3,26,16,800,1,0,5,2,3,4,2,2,4,3,0,0,1,0,1,1,0,0,1,1
