Student ID,Quiz ID,Correct Answers (Total),Incorrect Answers (Total),Response Time (Avg),Difficulty Prediction,Topic 1 (Correct),Topic 1 (Incorrect),Time Spent on Topic 1,Topic 2 (Correct),Topic 2 (Incorrect),Time Spent on Topic 2,Topic 3 (Correct),Topic 3 (Incorrect),Time Spent on Topic 3,Topic 4 (Correct),Topic 4 (Incorrect),Time Spent on Topic 4,Topic 5 (Correct),Topic 5 (Incorrect),Time Spent on Topic 5,Topic 6 (Correct),Topic 6 (Incorrect),Time Spent on Topic 6,Topic 7 (Correct),Topic 7 (Incorrect),Time Spent on Topic 7,Topic 8 (Correct),Topic 8 (Incorrect),Time Spent on Topic 8,Topic 9 (Correct),Topic 9 (Incorrect),Time Spent on Topic 9,Topic 10 (Correct),Topic 10 (Incorrect),Time Spent on Topic 10
531,3,44,6,9,1,1,4,74,2,3,78,3,2,16,4,1,71,3,2,37,2,3,10,3,2,22,4,1,60,4,1,80,3,2,59
532,1,24,26,22,0,1,4,119,0,5,70,4,1,65,1,4,31,3,2,62,0,5,30,4,1,25,5,0,67,5,0,86,5,0,24
532,2,20,30,13,0,0,5,114,1,4,114,1,4,62,1,4,29,2,3,104,4,1,113,3,2,62,3,2,32,4,1,94,5,0,92
532,3,31,19,23,0,1,4,66,1,4,29,2,3,40,1,4,57,0,5,18,2,3,14,1,4,112,4,1,23,3,2,48,3,2,58
533,1,46,4,5,1,1,4,19,1,4,41,3,2,73,5,0,113,2,3,79,3,2,69,0,5,36,2,3,11,3,2,93,4,1,93
533,2,21,29,6,0,2,3,50,1,4,60,4,1,76,2,3,106,5,0,70,5,0,17,2,3,15,2,3,66,2,3,118,1,4,65
533,3,23,27,25,0,0,5,31,1,4,87,4,1,99,0,5,116,4,1,59,0,5,117,0,5,45,5,0,46,0,5,112,2,3,113
534,1,32,18,16,0,3,2,119,0,5,71,2,3,38,5,0,74,2,3,107,0,5,86,3,2,16,2,3,18,3,2,90,4,1,95
534,2,28,22,14,0,0,5,20,5,0,114,3,2,70,4,1,13,5,0,71,5,0,72,0,5,49,2,3,103,0,5,30,4,1,91
534,3,42,8,25,1,1,4,34,5,0,51,1,4,92,0,5,58,2,3,38,5,0,70,1,4,89,4,1,19,2,3,50,5,0,55
535,1,38,12,23,0,2,3,112,4,1,106,3,2,68,5,0,95,2,3,78,1,4,67,2,3,13,0,5,50,4,1,26,2,3,63
535,2,49,1,26,1,1,4,118,4,1,73,4,1,101,3,2,56,2,3,88,1,4,107,1,4,81,3,2,64,5,0,112,5,0,50
535,3,28,22,24,0,2,3,22,4,1,93,2,3,59,3,2,49,0,5,67,2,3,42,0,5,41,0,5,91,0,5,54,2,3,94
536,1,34,16,6,0,2,3,20,1,4,84,5,0,82,1,4,89,5,0,111,4,1,37,0,5,95,1,4,48,3,2,41,1,4,95
536,2,34,16,8,0,4,1,69,5,0,12,5,0,103,5,0,84,3,2,96,5,0,86,4,1,35,3,2,35,3,2,28,3,2,106
536,3,22,28,25,0,4,1,94,1,4,108,1,4,69,1,4,97,0,5,55,5,0,31,5,0,23,4,1,44,2,3,14,5,0,95
537,1,21,29,10,0,3,2,98,1,4,107,2,3,43,5,0,50,1,4,88,5,0,19,4,1,113,2,3,109,2,3,64,2,3,56
537,2,35,15,21,0,3,2,20,5,0,77,1,4,81,1,4,84,0,5,102,1,4,61,3,2,115,5,0,99,5,0,40,5,0,34
537,3,50,0,27,1,2,3,43,4,1,84,5,0,36,4,1,86,0,5,74,0,5,83,2,3,111,3,2,22,2,3,47,3,2,115
538,1,29,21,5,0,0,5,75,3,2,117,2,3,74,2,3,11,1,4,41,3,2,85,0,5,113,4,1,48,1,4,42,0,5,45
538,2,46,4,24,1,5,0,30,0,5,112,5,0,14,5,0,89,0,5,23,3,2,63,0,5,21,4,1,44,4,1,76,2,3,29
538,3,25,25,14,0,1,4,110,4,1,82,3,2,81,1,4,68,3,2,26,4,1,65,1,4,41,4,1,101,0,5,112,5,0,86
539,1,27,23,8,0,1,4,111,5,0,118,4,1,24,5,0,52,5,0,101,3,2,31,5,0,75,5,0,20,1,4,50,1,4,103
539,2,27,23,5,0,1,4,93,2,3,55,0,5,18,1,4,48,5,0,75,4,1,108,3,2,82,4,1,58,2,3,51,5,0,87
539,3,44,6,20,1,5,0,23,1,4,73,0,5,74,5,0,21,3,2,108,2,3,98,5,0,80,1,4,54,0,5,112,3,2,108
540,1,34,16,29,0,3,2,84,3,2,16,3,2,32,0,5,97,1,4,70,1,4,74,0,5,64,3,2,45,4,1,52,3,2,19
540,2,40,10,29,1,5,0,22,1,4,72,0,5,67,5,0,40,5,0,52,3,2,84,5,0,105,0,5,32,3,2,104,4,1,44
540,3,41,9,23,1,0,5,68,4,1,103,0,5,87,3,2,64,0,5,37,4,1,87,1,4,94,4,1,57,3,2,118,1,4,28
541,1,50,0,19,1,1,4,119,4,1,25,1,4,48,3,2,108,0,5,76,4,1,14,3,2,46,5,0,35,3,2,101,5,0,37
541,2,47,3,8,1,0,5,86,5,0,64,4,1,35,0,5,113,0,5,43,4,1,77,2,3,95,1,4,106,2,3,16,4,1,82
541,3,33,17,5,0,2,3,118,4,1,94,2,3,115,2,3,90,3,2,43,1,4,54,5,0,118,5,0,53,0,5,14,3,2,54
542,1,24,26,21,0,4,1,112,4,1,111,0,5,49,3,2,83,3,2,34,1,4,19,5,0,45,3,2,53,3,2,30,4,1,86
542,2,35,15,23,0,1,4,92,1,4,30,3,2,48,5,0,103,3,2,85,0,5,51,3,2,47,5,0,13,2,3,97,5,0,55
542,3,21,29,25,0,4,1,113,2,3,54,5,0,104,1,4,63,4,1,98,2,3,28,3,2,27,2,3,47,2,3,27,3,2,64
543,1,43,7,18,1,5,0,97,5,0,56,4,1,14,0,5,36,5,0,32,3,2,14,3,2,18,4,1,80,1,4,10,5,0,85
543,2,45,5,13,1,3,2,117,0,5,46,0,5,118,3,2,36,3,2,100,3,2,47,3,2,68,1,4,51,3,2,81,4,1,89
543,3,44,6,19,1,4,1,30,1,4,22,2,3,97,1,4,114,3,2,43,2,3,26,2,3,98,0,5,58,4,1,85,5,0,98
544,1,47,3,17,1,1,4,33,5,0,95,5,0,65,1,4,54,1,4,102,3,2,105,3,2,45,0,5,52,5,0,42,1,4,44
544,2,35,15,13,0,2,3,113,4,1,38,3,2,97,2,3,77,0,5,22,5,0,87,1,4,95,0,5,39,5,0,75,2,3,62
544,3,30,20,22,0,0,5,51,3,2,110,2,3,103,2,3,114,4,1,119,4,1,112,3,2,36,3,2,76,3,2,35,0,5,70
545,1,43,7,17,1,4,1,52,2,3,86,1,4,102,1,4,33,0,5,94,1,4,100,0,5,119,3,2,20,5,0,39,4,1,12
545,2,43,7,15,1,3,2,108,0,5,83,2,3,96,2,3,113,3,2,108,1,4,17,5,0,38,2,3,57,0,5,111,1,4,46
545,3,29,21,9,0,0,5,35,3,2,21,1,4,28,2,3,36,5,0,62,2,3,119,4,1,30,3,2,37,1,4,80,4,1,67
546,1,41,9,23,1,0,5,72,3,2,84,5,0,36,2,3,87,0,5,79,0,5,109,0,5,58,0,5,80,3,2,53,4,1,108
546,2,34,16,10,0,3,2,67,5,0,50,5,0,18,2,3,117,5,0,88,1,4,77,2,3,51,1,4,105,2,3,66,4,1,82
546,3,34,16,7,0,5,0,22,5,0,87,2,3,103,1,4,74,3,2,58,1,4,80,5,0,37,4,1,114,1,4,85,0,5,66
547,1,44,6,20,1,1,4,52,1,4,107,2,3,46,2,3,91,3,2,33,0,5,77,5,0,62,3,2,23,0,5,111,1,4,19
547,2,49,1,22,1,0,5,29,4,1,106,1,4,51,0,5,112,0,5,75,5,0,45,5,0,89,2,3,40,0,5,71,3,2,53
547,3,32,18,14,0,4,1,102,2,3,109,1,4,88,3,2,99,1,4,43,3,2,61,2,3,51,1,4,31,3,2,80,5,0,78
548,1,33,17,7,0,1,4,67,3,2,50,4,1,68,5,0,60,5,0,103,2,3,106,4,1,118,5,0,62,4,1,94,0,5,90
548,2,30,20,6,0,1,4,103,4,1,11,3,2,35,2,3,100,0,5,76,2,3,57,0,5,12,3,2,66,4,1,50,4,1,110
548,3,34,16,5,0,0,5,98,4,1,27,3,2,88,4,1,110,1,4,106,4,1,53,0,5,65,0,5,57,4,1,26,4,1,113
549,1,35,15,20,0,3,2,84,1,4,79,5,0,63,4,1,24,1,4,114,0,5,57,3,2,78,4,1,43,2,3,112,2,3,85
549,2,47,3,20,1,5,0,52,0,5,58,0,5,113,2,3,106,2,3,117,1,4,79,0,5,90,2,3,99,2,3,73,3,2,31
549,3,37,13,27,0,5,0,70,2,3,99,2,3,51,2,3,44,4,1,86,2,3,113,5,0,62,0,5,58,4,1,78,4,1,31
550,1,26,24,26,0,3,2,112,4,1,44,5,0,79,2,3,119,3,2,82,3,2,96,1,4,58,4,1,114,3,2,118,1,4,102
550,2,33,17,8,0,3,2,57,4,1,20,4,1,46,5,0,58,0,5,25,2,3,78,2,3,28,2,3,102,0,5,39,0,5,83
550,3,50,0,17,1,1,4,40,2,3,85,1,4,28,1,4,102,3,2,94,2,3,80,0,5,99,1,4,15,2,3,54,5,0,71
551,1,41,9,23,1,5,0,103,5,0,94,4,1,28,2,3,38,1,4,93,5,0,57,4,1,116,2,3,51,4,1,88,1,4,80
551,2,50,0,10,1,5,0,75,5,0,59,3,2,72,5,0,71,2,3,45,3,2,19,4,1,110,2,3,63,0,5,52,3,2,25
551,3,39,11,20,0,3,2,82,4,1,58,1,4,85,0,5,55,1,4,101,2,3,24,1,4,14,3,2,78,0,5,77,2,3,64
552,1,46,4,8,1,2,3,17,3,2,67,1,4,63,2,3,14,2,3,92,2,3,53,5,0,100,0,5,16,3,2,15,2,3,65
552,2,29,21,10,0,0,5,28,5,0,47,0,5,106,4,1,106,2,3,71,4,1,78,5,0,89,4,1,56,5,0,19,0,5,60
552,3,46,4,29,1,2,3,16,5,0,25,0,5,39,1,4,71,2,3,46,1,4,23,5,0,57,1,4,113,5,0,26,3,2,17
553,1,29,21,11,0,1,4,22,1,4,38,4,1,76,2,3,81,1,4,105,4,1,14,5,0,84,0,5,71,0,5,45,2,3,44
553,2,38,12,23,0,1,4,102,3,2,59,3,2,14,1,4,22,0,5,33,0,5,92,4,1,115,5,0,98,4,1,104,3,2,34
553,3,26,24,24,0,4,1,18,5,0,33,1,4,111,5,0,37,4,1,63,5,0,79,2,3,95,3,2,27,0,5,62,4,1,82
554,1,41,9,29,1,5,0,69,2,3,78,0,5,42,4,1,18,1,4,60,3,2,92,0,5,56,0,5,62,2,3,78,3,2,59
554,2,25,25,18,0,3,2,70,2,3,15,4,1,102,2,3,50,0,5,71,0,5,38,1,4,62,3,2,43,5,0,31,0,5,92
554,3,20,30,17,0,0,5,101,3,2,47,4,1,12,3,2,62,0,5,57,3,2,35,4,1,35,5,0,78,0,5,37,4,1,29
555,1,28,22,26,0,1,4,61,4,1,46,0,5,50,3,2,66,4,1,19,3,2,105,0,5,93,3,2,87,0,5,70,0,5,69
555,2,42,8,22,1,4,1,102,5,0,104,1,4,112,2,3,101,4,1,64,1,4,106,4,1,12,4,1,73,0,5,79,1,4,84
555,3,48,2,28,1,2,3,35,3,2,26,0,5,34,4,1,72,5,0,36,3,2,22,4,1,23,0,5,88,4,1,29,0,5,58
556,1,30,20,23,0,4,1,97,3,2,113,5,0,52,5,0,82,0,5,62,1,4,99,3,2,95,0,5,93,0,5,86,1,4,16
556,2,24,26,7,0,4,1,108,5,0,32,2,3,72,0,5,108,3,2,34,4,1,11,5,0,107,3,2,99,0,5,101,1,4,70
556,3,36,14,9,0,1,4,32,1,4,119,5,0,40,5,0,22,4,1,63,1,4,92,4,1,48,0,5,113,5,0,20,5,0,117
557,1,45,5,29,1,0,5,75,2,3,103,3,2,39,0,5,74,4,1,20,4,1,82,4,1,61,1,4,104,3,2,67,5,0,102
557,2,30,20,14,0,2,3,23,3,2,87,5,0,73,3,2,18,0,5,57,1,4,10,0,5,49,1,4,67,2,3,71,0,5,99
557,3,37,13,11,0,1,4,96,1,4,79,4,1,100,0,5,94,1,4,67,4,1,46,4,1,56,4,1,43,0,5,28,5,0,74
558,1,37,13,19,0,5,0,109,2,3,68,3,2,91,4,1,11,0,5,28,1,4,89,1,4,112,3,2,108,0,5,100,1,4,110
558,2,24,26,28,0,3,2,56,5,0,36,4,1,17,5,0,108,3,2,106,2,3,93,4,1,77,1,4,111,5,0,46,3,2,119
558,3,41,9,27,1,0,5,87,0,5,32,1,4,78,4,1,63,5,0,23,3,2,53,2,3,37,5,0,87,4,1,106,2,3,92
559,1,48,2,28,1,3,2,15,0,5,24,0,5,50,0,5,93,0,5,77,1,4,87,4,1,46,3,2,95,4,1,66,1,4,82
559,2,44,6,28,1,0,5,74,4,1,14,5,0,99,1,4,39,3,2,74,4,1,91,5,0,107,2,3,28,4,1,37,1,4,33
559,3,27,23,22,0,2,3,81,0,5,20,2,3,19,0,5,62,0,5,15,0,5,73,5,0,24,1,4,35,4,1,106,0,5,87
560,1,26,24,18,0,1,4,30,4,1,69,0,5,108,0,5,118,0,5,40,5,0,107,5,0,20,5,0,94,2,3,18,1,4,16
560,2,34,16,22,0,5,0,46,0,5,36,3,2,13,4,1,87,0,5,110,3,2,60,4,1,60,5,0,98,0,5,31,5,0,16
560,3,50,0,13,1,0,5,16,4,1,57,0,5,16,5,0,13,3,2,33,4,1,60,1,4,83,0,5,28,3,2,21,5,0,70
561,1,45,5,8,1,4,1,102,1,4,13,3,2,57,3,2,111,2,3,71,1,4,98,4,1,41,5,0,53,4,1,109,5,0,51
561,2,42,8,26,1,0,5,53,0,5,74,4,1,56,4,1,16,1,4,72,4,1,43,3,2,56,5,0,93,3,2,100,3,2,34
561,3,39,11,19,0,5,0,108,5,0,106,2,3,77,1,4,49,4,1,19,0,5,109,5,0,83,2,3,15,1,4,110,0,5,41
562,1,21,29,27,0,3,2,116,2,3,96,5,0,40,1,4,35,3,2,52,1,4,34,5,0,80,5,0,76,5,0,14,0,5,114
562,2,34,16,5,0,3,2,118,4,1,107,5,0,105,4,1,112,4,1,53,3,2,80,5,0,74,1,4,110,4,1,71,4,1,53
562,3,20,30,19,0,2,3,99,3,2,81,2,3,58,0,5,27,2,3,39,3,2,20,5,0,109,2,3,24,4,1,91,5,0,119
563,1,27,23,28,0,2,3,58,4,1,88,0,5,42,5,0,59,2,3,23,3,2,38,2,3,57,0,5,102,2,3,115,4,1,108
563,2,39,11,15,0,1,4,87,3,2,68,0,5,27,3,2,72,2,3,118,4,1,34,1,4,23,1,4,71,4,1,46,2,3,117
563,3,45,5,5,1,4,1,109,3,2,41,3,2,69,2,3,64,4,1,59,4,1,68,5,0,17,0,5,35,1,4,13,0,5,69
564,1,30,20,28,0,2,3,22,1,4,34,2,3,70,4,1,115,0,5,35,2,3,101,5,0,60,5,0,25,0,5,18,5,0,53
564,2,34,16,18,0,4,1,40,2,3,108,5,0,32,4,1,46,5,0,62,2,3,12,4,1,110,5,0,32,1,4,52,5,0,80
564,3,37,13,19,0,1,4,75,5,0,68,5,0,91,2,3,108,2,3,115,1,4,73,2,3,25,0,5,28,5,0,47,5,0,11
565,1,32,18,21,0,3,2,112,3,2,32,1,4,62,0,5,11,3,2,103,4,1,66,0,5,96,0,5,111,1,4,42,3,2,55
565,2,41,9,6,1,4,1,106,2,3,59,2,3,101,5,0,95,1,4,71,0,5,32,4,1,101,2,3,41,2,3,55,1,4,32
565,3,38,12,22,0,5,0,104,0,5,22,2,3,21,4,1,117,2,3,97,1,4,28,3,2,12,2,3,105,5,0,101,5,0,27
566,1,50,0,24,1,1,4,13,5,0,24,2,3,25,0,5,36,1,4,113,3,2,31,2,3,103,2,3,70,0,5,31,5,0,102
566,2,34,16,22,0,1,4,70,1,4,84,2,3,109,5,0,64,5,0,57,2,3,61,3,2,88,2,3,74,1,4,13,1,4,67
566,3,32,18,26,0,3,2,117,2,3,117,4,1,101,5,0,58,5,0,65,0,5,96,5,0,90,4,1,112,1,4,25,2,3,97
567,1,34,16,17,0,5,0,54,3,2,56,2,3,71,3,2,30,5,0,32,3,2,29,3,2,105,5,0,118,1,4,78,2,3,41
567,2,37,13,11,0,3,2,87,1,4,28,5,0,33,2,3,109,2,3,100,5,0,114,1,4,114,0,5,20,1,4,26,1,4,39
567,3,26,24,5,0,4,1,55,3,2,44,3,2,24,1,4,98,3,2,111,1,4,80,5,0,11,1,4,12,2,3,58,0,5,60
568,1,39,11,6,0,2,3,43,5,0,80,0,5,93,1,4,59,1,4,10,3,2,103,3,2,74,2,3,38,1,4,14,2,3,76
568,2,48,2,27,1,5,0,69,0,5,39,1,4,74,3,2,116,4,1,84,1,4,26,2,3,48,5,0,64,3,2,94,0,5,101
568,3,24,26,23,0,0,5,13,0,5,49,3,2,84,5,0,61,2,3,75,5,0,111,1,4,64,3,2,82,4,1,112,1,4,88
569,1,41,9,20,1,3,2,110,5,0,61,1,4,21,2,3,110,5,0,15,4,1,70,5,0,50,1,4,70,4,1,85,2,3,63
569,2,42,8,9,1,1,4,53,4,1,42,5,0,54,0,5,39,1,4,116,4,1,93,5,0,19,2,3,85,0,5,17,2,3,32
569,3,26,24,6,0,3,2,13,5,0,62,3,2,102,2,3,119,4,1,42,3,2,77,2,3,24,1,4,21,0,5,29,3,2,71
570,1,23,27,17,0,1,4,107,3,2,97,0,5,89,5,0,44,1,4,40,3,2,116,0,5,65,2,3,80,5,0,52,4,1,87
570,2,47,3,23,1,5,0,118,5,0,73,5,0,41,4,1,36,2,3,32,3,2,98,5,0,118,4,1,53,3,2,105,2,3,44
570,3,43,7,15,1,5,0,47,3,2,82,2,3,58,1,4,94,4,1,59,4,1,119,4,1,13,1,4,91,0,5,115,5,0,89
571,1,23,27,26,0,4,1,21,3,2,60,4,1,21,2,3,72,1,4,117,5,0,98,0,5,40,4,1,119,1,4,54,5,0,80
571,2,23,27,19,0,4,1,32,3,2,50,5,0,42,4,1,48,4,1,82,1,4,67,3,2,73,2,3,53,2,3,65,4,1,45
571,3,43,7,18,1,5,0,26,5,0,85,5,0,70,1,4,110,5,0,51,1,4,119,1,4,107,4,1,57,3,2,17,3,2,65
572,1,48,2,27,1,5,0,91,4,1,93,1,4,84,2,3,98,3,2,54,5,0,28,4,1,90,3,2,32,1,4,40,4,1,54
572,2,44,6,8,1,0,5,12,2,3,85,2,3,25,2,3,84,4,1,50,0,5,104,0,5,100,1,4,118,0,5,90,0,5,101
572,3,41,9,17,1,0,5,11,1,4,47,4,1,73,5,0,27,4,1,110,4,1,86,3,2,89,1,4,119,4,1,12,5,0,23
573,1,37,13,12,0,4,1,30,4,1,53,0,5,73,2,3,57,2,3,97,2,3,77,4,1,71,0,5,58,1,4,119,1,4,115
573,2,46,4,19,1,2,3,43,4,1,107,5,0,80,1,4,65,3,2,63,5,0,78,1,4,109,5,0,65,4,1,93,1,4,49
573,3,31,19,6,0,4,1,13,0,5,71,1,4,32,1,4,106,5,0,77,2,3,27,5,0,77,5,0,50,4,1,108,0,5,104
574,1,45,5,24,1,0,5,94,2,3,101,4,1,80,2,3,63,2,3,55,4,1,58,2,3,87,5,0,10,1,4,13,4,1,101
574,2,43,7,25,1,3,2,73,4,1,42,0,5,41,1,4,62,5,0,109,5,0,114,1,4,98,3,2,31,1,4,14,1,4,23
574,3,45,5,7,1,1,4,34,3,2,14,3,2,67,3,2,78,5,0,13,1,4,51,4,1,21,4,1,47,0,5,116,4,1,41
575,1,28,22,8,0,2,3,110,4,1,46,3,2,89,5,0,79,2,3,114,1,4,47,3,2,31,4,1,30,5,0,104,1,4,94
575,2,28,22,9,0,0,5,79,3,2,54,2,3,79,3,2,96,2,3,25,2,3,70,0,5,32,2,3,118,1,4,57,2,3,63
575,3,27,23,9,0,5,0,21,2,3,20,5,0,12,2,3,107,3,2,10,2,3,118,3,2,76,5,0,33,3,2,47,4,1,43
576,1,48,2,17,1,0,5,20,0,5,17,5,0,82,5,0,101,0,5,85,2,3,11,4,1,59,5,0,18,4,1,32,0,5,109
576,2,21,29,24,0,0,5,71,0,5,21,3,2,54,5,0,109,3,2,69,2,3,24,1,4,58,3,2,49,4,1,68,3,2,49
576,3,48,2,16,1,4,1,103,4,1,50,3,2,92,5,0,115,3,2,52,0,5,55,4,1,44,2,3,83,1,4,66,3,2,75
577,1,40,10,27,1,0,5,35,1,4,59,2,3,98,3,2,49,0,5,44,0,5,49,3,2,93,4,1,39,3,2,17,0,5,78
577,2,37,13,6,0,5,0,75,2,3,19,2,3,66,2,3,58,0,5,49,3,2,10,3,2,81,3,2,100,4,1,76,4,1,56
577,3,36,14,20,0,3,2,78,4,1,93,4,1,97,3,2,89,3,2,79,0,5,113,3,2,67,5,0,34,3,2,115,3,2,103
578,1,32,18,25,0,5,0,56,3,2,51,5,0,101,1,4,117,1,4,52,2,3,107,3,2,48,4,1,33,5,0,95,5,0,74
578,2,39,11,7,0,1,4,88,5,0,66,1,4,44,0,5,52,4,1,49,5,0,87,4,1,86,1,4,48,5,0,16,0,5,25
578,3,42,8,29,1,2,3,55,3,2,118,4,1,117,3,2,60,3,2,20,3,2,86,2,3,45,3,2,119,2,3,104,1,4,88
579,1,33,17,24,0,1,4,112,0,5,39,5,0,35,4,1,114,0,5,43,4,1,41,4,1,16,1,4,88,0,5,81,2,3,116
579,2,34,16,7,0,2,3,63,5,0,103,4,1,118,2,3,46,1,4,89,5,0,17,0,5,99,2,3,63,4,1,19,0,5,46
579,3,36,14,15,0,5,0,21,5,0,13,2,3,100,2,3,58,5,0,54,3,2,43,0,5,24,4,1,23,0,5,44,4,1,25
580,1,22,28,10,0,5,0,24,4,1,76,4,1,98,1,4,78,5,0,52,2,3,79,2,3,53,2,3,35,1,4,82,2,3,98
580,2,40,10,18,1,5,0,49,3,2,85,1,4,96,1,4,112,2,3,105,3,2,81,4,1,119,4,1,56,2,3,40,0,5,12
580,3,29,21,29,0,2,3,103,2,3,44,2,3,59,5,0,82,4,1,103,2,3,87,3,2,33,0,5,82,5,0,31,2,3,45
581,1,47,3,8,1,0,5,104,5,0,101,1,4,43,0,5,46,4,1,109,4,1,44,4,1,10,0,5,118,5,0,85,2,3,62
581,2,32,18,6,0,2,3,13,3,2,10,2,3,56,4,1,48,5,0,73,2,3,42,1,4,36,1,4,99,3,2,39,1,4,116
581,3,44,6,19,1,1,4,51,4,1,79,3,2,93,3,2,95,0,5,67,0,5,112,3,2,79,0,5,17,2,3,51,5,0,28
582,1,44,6,12,1,2,3,29,5,0,75,1,4,69,2,3,48,4,1,67,5,0,58,0,5,60,4,1,114,4,1,36,3,2,16
582,2,45,5,16,1,1,4,61,1,4,76,4,1,39,1,4,35,2,3,12,4,1,52,0,5,45,1,4,37,0,5,50,2,3,79
582,3,42,8,18,1,1,4,54,3,2,11,2,3,36,2,3,66,5,0,91,3,2,61,0,5,14,0,5,61,5,0,75,2,3,41
583,1,42,8,22,1,2,3,72,1,4,11,1,4,66,2,3,66,1,4,95,3,2,20,1,4,108,2,3,78,0,5,59,5,0,109
583,2,29,21,18,0,0,5,35,3,2,106,0,5,43,0,5,67,2,3,11,2,3,107,2,3,119,2,3,84,2,3,12,5,0,24
583,3,35,15,8,0,5,0,25,5,0,79,5,0,86,1,4,78,5,0,68,3,2,10,2,3,110,1,4,87,4,1,106,5,0,55
584,1,31,19,22,0,2,3,112,3,2,104,3,2,75,5,0,92,3,2,112,2,3,11,5,0,22,0,5,99,5,0,104,0,5,101
584,2,33,17,29,0,4,1,24,4,1,81,4,1,118,2,3,74,1,4,111,4,1,55,5,0,101,4,1,105,1,4,60,4,1,103
584,3,22,28,17,0,4,1,42,1,4,46,3,2,92,2,3,81,2,3,28,1,4,43,5,0,64,4,1,38,3,2,68,1,4,12
585,1,35,15,21,0,0,5,110,4,1,53,0,5,98,3,2,54,3,2,67,0,5,49,4,1,18,0,5,81,1,4,52,4,1,80
585,2,42,8,5,1,5,0,119,2,3,22,5,0,106,0,5,114,2,3,41,0,5,30,5,0,94,0,5,60,4,1,105,2,3,25
585,3,46,4,20,1,1,4,57,5,0,57,3,2,66,1,4,78,2,3,109,3,2,32,2,3,94,5,0,64,3,2,33,2,3,79
586,1,36,14,11,0,5,0,13,2,3,19,3,2,21,2,3,51,3,2,39,2,3,10,2,3,28,2,3,46,4,1,31,4,1,11
586,2,36,14,27,0,3,2,75,0,5,48,0,5,115,4,1,92,0,5,112,4,1,16,1,4,104,3,2,27,3,2,10,5,0,74
586,3,20,30,12,0,4,1,91,2,3,47,4,1,76,2,3,27,3,2,31,4,1,17,3,2,47,5,0,83,2,3,12,4,1,117
587,1,28,22,23,0,1,4,26,3,2,16,1,4,110,3,2,95,4,1,114,4,1,20,2,3,57,1,4,28,1,4,38,0,5,37
587,2,23,27,18,0,2,3,37,4,1,70,0,5,45,1,4,33,5,0,117,4,1,64,4,1,84,3,2,40,5,0,17,5,0,57
587,3,25,25,24,0,2,3,27,0,5,105,2,3,49,1,4,104,3,2,21,5,0,61,3,2,101,3,2,60,0,5,67,2,3,17
588,1,39,11,23,0,1,4,28,3,2,33,0,5,39,1,4,41,4,1,20,4,1,88,5,0,11,3,2,83,5,0,75,0,5,37
588,2,27,23,22,0,1,4,20,5,0,36,2,3,104,2,3,116,1,4,81,4,1,52,3,2,16,2,3,34,0,5,26,0,5,67
588,3,21,29,26,0,5,0,93,0,5,56,0,5,29,1,4,75,1,4,75,1,4,99,1,4,37,2,3,87,3,2,23,2,3,24
589,1,40,10,23,1,3,2,89,0,5,118,5,0,112,2,3,108,2,3,67,4,1,77,5,0,28,3,2,109,0,5,107,1,4,56
589,2,44,6,18,1,5,0,44,0,5,15,5,0,81,3,2,52,2,3,33,0,5,108,0,5,39,1,4,52,4,1,101,0,5,25
589,3,40,10,8,1,2,3,30,1,4,106,5,0,80,4,1,20,1,4,100,3,2,43,0,5,104,3,2,40,1,4,36,3,2,80
590,1,30,20,21,0,0,5,54,4,1,101,1,4,21,3,2,46,3,2,76,3,2,54,4,1,99,1,4,65,1,4,59,3,2,59
590,2,21,29,15,0,1,4,42,5,0,65,5,0,37,1,4,95,4,1,28,4,1,117,5,0,86,5,0,98,5,0,77,0,5,48
590,3,33,17,28,0,4,1,19,4,1,115,1,4,98,0,5,15,4,1,63,3,2,108,3,2,53,5,0,107,1,4,111,3,2,68
591,1,23,27,22,0,4,1,28,1,4,43,0,5,89,4,1,94,5,0,15,0,5,70,2,3,13,2,3,116,1,4,116,1,4,88
591,2,34,16,17,0,0,5,114,4,1,63,0,5,48,3,2,101,5,0,21,4,1,96,5,0,52,0,5,60,1,4,74,3,2,18
591,3,37,13,13,0,4,1,47,5,0,94,4,1,79,4,1,104,2,3,84,0,5,47,0,5,90,3,2,107,4,1,117,5,0,114
592,1,37,13,11,0,2,3,52,0,5,102,3,2,62,4,1,63,4,1,104,1,4,59,4,1,39,3,2,44,5,0,36,3,2,65
592,2,37,13,11,0,3,2,92,3,2,101,0,5,14,3,2,84,4,1,99,2,3,79,2,3,42,4,1,91,1,4,117,3,2,79
592,3,46,4,5,1,1,4,39,5,0,87,0,5,62,3,2,86,0,5,10,1,4,30,2,3,27,1,4,111,3,2,117,2,3,112
593,1,34,16,6,0,2,3,25,3,2,14,2,3,89,4,1,18,2,3,114,3,2,92,5,0,25,2,3,42,0,5,55,5,0,101
593,2,23,27,25,0,0,5,15,1,4,116,2,3,62,1,4,71,2,3,102,1,4,72,5,0,92,2,3,101,3,2,13,4,1,69
593,3,49,1,15,1,1,4,11,4,1,113,2,3,99,1,4,87,1,4,23,4,1,85,3,2,102,4,1,35,2,3,38,3,2,105
594,1,42,8,7,1,4,1,45,0,5,61,0,5,99,0,5,17,2,3,59,2,3,23,4,1,61,1,4,118,3,2,22,4,1,71
